Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14 00:00:00-05:00,88.21233367919922,90.2540054321289,87.9120864868164,89.4733657836914,85.58287048339844,14306925
2018-02-15 00:00:00-05:00,89.65351867675781,90.91455078125,88.6927261352539,89.1731185913086,85.29566955566406,9139999
2018-02-16 00:00:00-05:00,89.1731185913086,91.45499420166016,88.93292236328125,90.37410736083984,86.44445037841797,10778621
2018-02-20 00:00:00-05:00,89.59346771240234,89.89371490478516,87.7919921875,88.51258087158203,84.66385650634766,10269189
2018-02-21 00:00:00-05:00,88.33243560791016,88.45252990722656,86.77114868164062,87.0113525390625,83.22789764404297,16338508
2018-02-22 00:00:00-05:00,87.25154876708984,90.49420166015625,87.0113525390625,87.7919921875,83.97460174560547,13072139
2018-02-23 00:00:00-05:00,87.25154876708984,88.09223937988281,87.0113525390625,87.0113525390625,83.91670227050781,8811535
2018-02-26 00:00:00-05:00,86.41085815429688,88.15228271484375,83.76869201660156,87.97213745117188,84.84330749511719,24183587
2018-02-27 00:00:00-05:00,88.09223937988281,91.15474700927734,87.07139587402344,87.07139587402344,83.97459411621094,15491287
2018-02-28 00:00:00-05:00,87.67189025878906,87.7919921875,84.60938262939453,84.72947692871094,81.71598052978516,14756906
2018-03-01 00:00:00-05:00,85.02972412109375,85.63021850585938,83.76869201660156,84.18903350830078,81.19474792480469,15300060
2018-03-02 00:00:00-05:00,84.0088882446289,85.51011657714844,83.88878631591797,84.7895278930664,81.77388000488281,12428067
2018-03-05 00:00:00-05:00,85.14982604980469,87.97213745117188,84.7895278930664,86.59100341796875,83.51128387451172,14562965
2018-03-06 00:00:00-05:00,87.67189025878906,88.09223937988281,87.1314468383789,87.9120864868164,84.7853775024414,9676542
2018-03-07 00:00:00-05:00,86.95130157470703,87.6118392944336,85.14982604980469,87.1314468383789,84.03251647949219,13821857
2018-03-08 00:00:00-05:00,87.07139587402344,87.9120864868164,86.53095245361328,87.19149780273438,84.0904312133789,8259089
2018-03-09 00:00:00-05:00,87.7919921875,89.77361297607422,87.1314468383789,89.71356201171875,86.52279663085938,10683932
2018-03-12 00:00:00-04:00,90.19396209716797,92.05548858642578,89.83366394042969,90.67435455322266,87.44941711425781,11694836
2018-03-13 00:00:00-04:00,88.21233367919922,88.51258087158203,86.11061096191406,86.65105438232422,83.56919860839844,19770175
2018-03-14 00:00:00-04:00,86.8311996459961,87.6118392944336,85.51011657714844,85.69026947021484,82.6426010131836,9503351
2018-03-15 00:00:00-04:00,85.93046569824219,87.37164306640625,85.63021850585938,86.23070526123047,83.16380310058594,7897669
2018-03-16 00:00:00-04:00,86.11061096191406,86.59100341796875,85.14982604980469,85.93046569824219,82.8742446899414,19065853
2018-03-19 00:00:00-04:00,85.63021850585938,85.75031280517578,84.06893920898438,84.4892807006836,81.48431396484375,11021655
2018-03-20 00:00:00-04:00,84.66942596435547,84.72947692871094,81.78706359863281,81.90716552734375,78.99403381347656,14808097
2018-03-21 00:00:00-04:00,82.02725982666016,83.82874298095703,81.48681640625,83.34834289550781,80.38397216796875,10848197
2018-03-22 00:00:00-04:00,82.56770324707031,82.80789947509766,79.98558807373047,80.16573333740234,77.31453704833984,11861532
2018-03-23 00:00:00-04:00,80.46598052978516,80.76622772216797,78.18411254882812,78.48435974121094,75.6929702758789,13995564
2018-03-26 00:00:00-04:00,79.44514465332031,79.50519561767578,76.44268035888672,77.40347290039062,74.65052032470703,17558207
2018-03-27 00:00:00-04:00,77.5836181640625,82.38755798339844,76.98312377929688,80.7061767578125,77.83578491210938,25806921
2018-03-28 00:00:00-04:00,81.18656921386719,83.76869201660156,78.60445404052734,82.1473617553711,79.22567749023438,23165106
2018-03-29 00:00:00-04:00,81.54686737060547,82.02725982666016,80.16573333740234,80.94637298583984,78.06743621826172,12408866
2018-04-02 00:00:00-04:00,80.76622772216797,81.30667114257812,77.82381439208984,78.78459930419922,75.9825210571289,12004648
2018-04-03 00:00:00-04:00,78.78459930419922,78.90470123291016,76.86302947998047,78.84465026855469,76.04043579101562,9956013
2018-04-04 00:00:00-04:00,76.98312377929688,79.86549377441406,76.802978515625,79.74539184570312,76.90914154052734,9520920
2018-04-05 00:00:00-04:00,79.8054428100586,81.42677307128906,79.08484649658203,80.64613342285156,77.77787017822266,8913718
2018-04-06 00:00:00-04:00,79.98558807373047,80.8863296508789,77.64366912841797,78.42430877685547,75.63506317138672,10568976
2018-04-09 00:00:00-04:00,78.66450500488281,79.0248031616211,76.98312377929688,77.04317474365234,74.30306243896484,11379428
2018-04-10 00:00:00-04:00,78.12406158447266,78.90470123291016,77.76376342773438,78.3642578125,75.57713317871094,9563435
2018-04-11 00:00:00-04:00,77.52356719970703,78.54440307617188,77.16327667236328,77.88386535644531,75.11382293701172,8363137
2018-04-12 00:00:00-04:00,78.2441635131836,79.56524658203125,77.88386535644531,79.1448974609375,76.32999420166016,10596504
2018-04-13 00:00:00-04:00,80.52603149414062,82.1473617553711,80.22578430175781,81.00642395019531,78.1253433227539,11851690
2018-04-16 00:00:00-04:00,81.06647491455078,81.54686737060547,79.44514465332031,80.04563903808594,77.19871520996094,9705202
2018-04-17 00:00:00-04:00,80.34588623046875,83.28829956054688,80.22578430175781,82.80789947509766,79.86273193359375,12011659
2018-04-18 00:00:00-04:00,83.34834289550781,83.58854675292969,81.78706359863281,82.02725982666016,79.10985565185547,7158042
2018-04-19 00:00:00-04:00,82.08731079101562,84.42922973632812,81.84711456298828,84.0088882446289,81.02100372314453,14618386
2018-04-20 00:00:00-04:00,89.71356201171875,90.37410736083984,86.11061096191406,87.31159973144531,84.20625305175781,31421880
2018-04-23 00:00:00-04:00,88.5726318359375,88.75277709960938,86.41085815429688,87.19149780273438,84.0904312133789,12209447
2018-04-24 00:00:00-04:00,88.03218841552734,88.6927261352539,87.31159973144531,88.15228271484375,85.01702880859375,12366801
2018-04-25 00:00:00-04:00,88.3924789428711,88.45252990722656,83.52849578857422,84.36918640136719,81.36849212646484,18528428
2018-04-26 00:00:00-04:00,84.72947692871094,87.07139587402344,84.42922973632812,86.3508071899414,83.27962493896484,10800836
2018-04-27 00:00:00-04:00,85.39002227783203,86.95130157470703,85.20986938476562,86.3508071899414,83.27962493896484,8131260
2018-04-30 00:00:00-04:00,86.29075622558594,86.41085815429688,84.4892807006836,84.4892807006836,81.48431396484375,8082500
2018-05-01 00:00:00-04:00,84.54933166503906,84.60938262939453,83.048095703125,84.36918640136719,81.36849212646484,8555062
2018-05-02 00:00:00-04:00,84.66942596435547,86.3508071899414,84.54933166503906,85.14982604980469,82.12136840820312,8605937
2018-05-03 00:00:00-04:00,85.20986938476562,85.20986938476562,83.16819763183594,83.64859008789062,80.67353820800781,10107871
2018-05-04 00:00:00-04:00,83.28829956054688,84.84957885742188,82.68780517578125,84.66942596435547,81.65805053710938,6979106
2018-05-07 00:00:00-04:00,84.60938262939453,85.14982604980469,84.06893920898438,84.4892807006836,81.48431396484375,5473591
2018-05-08 00:00:00-04:00,85.14982604980469,87.0113525390625,84.60938262939453,85.69026947021484,82.6426010131836,9881241
2018-05-09 00:00:00-04:00,86.17066192626953,88.15228271484375,85.87041473388672,87.7919921875,84.6695785522461,8471031
2018-05-10 00:00:00-04:00,88.63268280029297,88.63268280029297,87.07139587402344,88.21233367919922,85.07496643066406,6241694
2018-05-11 00:00:00-04:00,88.51258087158203,88.6927261352539,87.19149780273438,87.67189025878906,84.5537338256836,4764606
2018-05-14 00:00:00-04:00,88.27238464355469,88.87287902832031,87.9120864868164,88.33243560791016,85.19078826904297,6833225
2018-05-15 00:00:00-04:00,88.27238464355469,88.3924789428711,87.49174499511719,88.33243560791016,85.19078826904297,5871631
2018-05-16 00:00:00-04:00,88.33243560791016,90.67435455322266,88.21233367919922,90.2540054321289,87.04400634765625,9096435
2018-05-17 00:00:00-04:00,90.79444885253906,91.51504516601562,89.59346771240234,90.2540054321289,87.04400634765625,8447834
2018-05-18 00:00:00-04:00,90.55425262451172,90.67435455322266,89.59346771240234,89.89371490478516,86.69654083251953,5722604
2018-05-21 00:00:00-04:00,92.23563385009766,93.37657165527344,91.27484130859375,91.63513946533203,88.37602996826172,12975485
2018-05-22 00:00:00-04:00,92.41577911376953,93.61676788330078,91.81529235839844,91.81529235839844,88.54975891113281,10947532
2018-05-23 00:00:00-04:00,91.27484130859375,91.33489227294922,84.72947692871094,85.14982604980469,82.12136840820312,24536297
2018-05-24 00:00:00-04:00,86.11061096191406,88.3924789428711,85.51011657714844,87.67189025878906,84.5537338256836,17554593
2018-05-25 00:00:00-04:00,87.73194122314453,88.09223937988281,86.53095245361328,87.85203552246094,84.72747039794922,8276325
2018-05-29 00:00:00-04:00,86.95130157470703,87.19149780273438,84.18903350830078,85.14982604980469,82.12136840820312,12663674
2018-05-30 00:00:00-04:00,84.90962219238281,85.51011657714844,84.18903350830078,85.08977508544922,82.06346893310547,8694265
2018-05-31 00:00:00-04:00,84.66942596435547,84.84957885742188,83.76869201660156,84.54933166503906,81.542236328125,9235154
2018-06-01 00:00:00-04:00,84.66942596435547,84.96967315673828,83.76869201660156,84.66942596435547,81.65805053710938,9473692
2018-06-04 00:00:00-04:00,84.84957885742188,85.32997131347656,82.1473617553711,82.32750701904297,79.3994140625,13724786
2018-06-05 00:00:00-04:00,82.32750701904297,83.64859008789062,81.18656921386719,82.86795043945312,79.9206314086914,11731772
2018-06-06 00:00:00-04:00,82.98805236816406,83.40839385986328,81.84711456298828,81.90716552734375,78.99403381347656,10349057
2018-06-07 00:00:00-04:00,81.84711456298828,82.86795043945312,81.72701263427734,82.74785614013672,79.8048324584961,11820699
2018-06-08 00:00:00-04:00,82.74785614013672,84.4892807006836,82.32750701904297,83.64859008789062,80.67353820800781,8367283
2018-06-11 00:00:00-04:00,84.0088882446289,84.24908447265625,83.16819763183594,83.94883728027344,80.96310424804688,7260991
2018-06-12 00:00:00-04:00,84.24908447265625,84.90962219238281,83.52849578857422,83.94883728027344,80.96310424804688,6914176
2018-06-13 00:00:00-04:00,84.18903350830078,84.42922973632812,83.048095703125,83.40839385986328,80.4418716430664,5911782
2018-06-14 00:00:00-04:00,83.28829956054688,83.52849578857422,81.42677307128906,81.90716552734375,78.99403381347656,10103558
2018-06-15 00:00:00-04:00,81.12652587890625,81.18656921386719,79.86549377441406,79.86549377441406,77.70862579345703,16016872
2018-06-18 00:00:00-04:00,79.3250503540039,79.44514465332031,78.66450500488281,79.26499938964844,77.12435150146484,11380694
2018-06-19 00:00:00-04:00,78.42430877685547,78.48435974121094,77.46351623535156,77.76376342773438,75.66366577148438,12968440
2018-06-20 00:00:00-04:00,76.62283325195312,78.72455596923828,76.56278228759766,77.34342193603516,75.2546615600586,16057755
2018-06-21 00:00:00-04:00,76.92308044433594,76.98312377929688,75.72209167480469,76.62283325195312,74.55355834960938,11772372
2018-06-22 00:00:00-04:00,76.62283325195312,78.54440307617188,76.62283325195312,78.3642578125,76.24794006347656,11315264
2018-06-25 00:00:00-04:00,78.2441635131836,78.3642578125,76.50273132324219,76.56278228759766,74.49513244628906,12792801
2018-06-26 00:00:00-04:00,80.82627868652344,83.7086410522461,80.40592956542969,82.50765228271484,80.2794418334961,35609643
2018-06-27 00:00:00-04:00,83.2282485961914,86.71110534667969,82.86795043945312,83.82874298095703,81.56484985351562,22548262
2018-06-28 00:00:00-04:00,83.7086410522461,84.06893920898438,82.1473617553711,83.048095703125,80.8052978515625,10729694
2018-06-29 00:00:00-04:00,83.048095703125,83.46844482421875,81.48681640625,81.72701263427734,79.51988220214844,11983382
2018-07-02 00:00:00-04:00,80.94637298583984,81.3667221069336,79.20494842529297,80.28583526611328,78.11763000488281,10453738
2018-07-03 00:00:00-04:00,80.16573333740234,81.00642395019531,79.86549377441406,80.28583526611328,78.11763000488281,5364331
2018-07-05 00:00:00-04:00,80.34588623046875,80.7061767578125,78.30420684814453,80.64613342285156,78.46817779541016,8916383
2018-07-06 00:00:00-04:00,80.28583526611328,83.46844482421875,79.98558807373047,83.16819763183594,80.92213439941406,9995530
2018-07-09 00:00:00-04:00,83.7086410522461,84.90962219238281,83.52849578857422,83.76869201660156,81.50640869140625,11167685
2018-07-10 00:00:00-04:00,84.06893920898438,85.14982604980469,83.94883728027344,85.08977508544922,82.7918472290039,10044274
2018-07-11 00:00:00-04:00,84.42922973632812,85.81036376953125,84.0088882446289,84.0088882446289,81.74012756347656,7871224
2018-07-12 00:00:00-04:00,84.36918640136719,84.90962219238281,83.64859008789062,84.0088882446289,81.74012756347656,6631974
2018-07-13 00:00:00-04:00,83.88878631591797,84.4892807006836,83.34834289550781,83.40839385986328,81.15585327148438,8077621
2018-07-16 00:00:00-04:00,83.40839385986328,83.76869201660156,82.86795043945312,83.46844482421875,81.21426391601562,7137509
2018-07-17 00:00:00-04:00,83.16819763183594,83.40839385986328,81.96721649169922,82.20741271972656,79.98731231689453,9843855
2018-07-18 00:00:00-04:00,82.50765228271484,82.9280014038086,82.2674560546875,82.56770324707031,80.33787536621094,6833559
2018-07-19 00:00:00-04:00,82.38755798339844,83.34834289550781,81.78706359863281,82.4476089477539,80.22100067138672,12483555
2018-07-20 00:00:00-04:00,82.38755798339844,82.74785614013672,77.94391632080078,78.78459930419922,76.65693664550781,28517496
2018-07-23 00:00:00-04:00,78.18411254882812,78.78459930419922,77.46351623535156,78.00395965576172,75.89738464355469,15043121
2018-07-24 00:00:00-04:00,77.5836181640625,78.84465026855469,77.16327667236328,78.78459930419922,76.65693664550781,9436689
2018-07-25 00:00:00-04:00,78.84465026855469,78.96475219726562,77.82381439208984,78.72455596923828,76.5985107421875,8884925
2018-07-26 00:00:00-04:00,78.66450500488281,79.68534088134766,78.42430877685547,78.96475219726562,76.83221435546875,9077883
2018-07-27 00:00:00-04:00,78.78459930419922,79.1448974609375,77.94391632080078,78.42430877685547,76.30635833740234,6549725
2018-07-30 00:00:00-04:00,78.30420684814453,79.3250503540039,78.12406158447266,79.0248031616211,76.89065551757812,6588759
2018-07-31 00:00:00-04:00,79.20494842529297,81.96721649169922,79.0248031616211,81.84711456298828,79.63673400878906,11939185
2018-08-01 00:00:00-04:00,81.3667221069336,81.3667221069336,79.50519561767578,79.50519561767578,77.35807037353516,7415298
2018-08-02 00:00:00-04:00,79.08484649658203,79.3250503540039,78.42430877685547,79.08484649658203,76.94906616210938,6090885
2018-08-03 00:00:00-04:00,78.96475219726562,79.56524658203125,78.66450500488281,78.90470123291016,76.7738037109375,5869367
2018-08-06 00:00:00-04:00,78.78459930419922,79.1448974609375,78.42430877685547,78.66450500488281,76.54008483886719,5410443
2018-08-07 00:00:00-04:00,78.78459930419922,79.56524658203125,78.18411254882812,79.0248031616211,76.89065551757812,9426247
2018-08-08 00:00:00-04:00,79.20494842529297,79.20494842529297,77.88386535644531,78.3642578125,76.24794006347656,6727712
2018-08-09 00:00:00-04:00,78.12406158447266,78.2441635131836,77.52356719970703,77.70372009277344,75.60523223876953,5410093
2018-08-10 00:00:00-04:00,77.52356719970703,77.52356719970703,76.32258605957031,76.68287658691406,74.61195373535156,8068762
2018-08-13 00:00:00-04:00,76.38263702392578,76.44268035888672,74.40100860595703,74.76130676269531,72.7422866821289,11174063
2018-08-14 00:00:00-04:00,74.94145202636719,75.66204071044922,73.98066711425781,74.16081237792969,72.15801239013672,8260154
2018-08-15 00:00:00-04:00,73.680419921875,74.22086334228516,71.69879150390625,73.38017272949219,71.3984603881836,10775673
2018-08-16 00:00:00-04:00,73.62036895751953,74.22086334228516,73.32012176513672,73.86056518554688,71.86587524414062,8656945
2018-08-17 00:00:00-04:00,73.62036895751953,74.10076141357422,73.32012176513672,73.86056518554688,71.86587524414062,7817834
2018-08-20 00:00:00-04:00,73.680419921875,74.40100860595703,72.8997802734375,73.86056518554688,71.86587524414062,6287590
2018-08-21 00:00:00-04:00,74.10076141357422,76.20248413085938,74.04071044921875,75.84219360351562,73.79398345947266,9650014
2018-08-22 00:00:00-04:00,75.72209167480469,75.78214263916016,74.5811538696289,74.88140106201172,72.85913848876953,7235096
2018-08-23 00:00:00-04:00,74.52111053466797,75.42184448242188,74.40100860595703,75.30175018310547,73.26813507080078,6337233
2018-08-24 00:00:00-04:00,75.18164825439453,75.42184448242188,74.88140106201172,75.0615463256836,73.03440856933594,6439715
2018-08-27 00:00:00-04:00,74.94145202636719,76.74292755126953,74.76130676269531,76.68287658691406,74.61195373535156,7441510
2018-08-28 00:00:00-04:00,76.68287658691406,77.40347290039062,76.38263702392578,76.62283325195312,74.55355834960938,9836811
2018-08-29 00:00:00-04:00,76.68287658691406,77.94391632080078,76.08238983154297,77.88386535644531,75.78052520751953,7958219
2018-08-30 00:00:00-04:00,77.28337097167969,77.88386535644531,76.56278228759766,76.68287658691406,74.61195373535156,7438479
2018-08-31 00:00:00-04:00,76.44268035888672,77.76376342773438,76.26253509521484,77.70372009277344,75.60523223876953,8393628
2018-09-04 00:00:00-04:00,77.34342193603516,77.34342193603516,75.84219360351562,76.08238983154297,74.0277099609375,7466706
2018-09-05 00:00:00-04:00,74.76130676269531,75.54194641113281,73.5002670288086,75.42184448242188,73.38500213623047,9171074
2018-09-06 00:00:00-04:00,75.0615463256836,76.86302947998047,75.0615463256836,75.12159729003906,73.09284973144531,6764415
2018-09-07 00:00:00-04:00,74.40100860595703,74.70125579833984,73.680419921875,74.4610595703125,72.4501724243164,7638265
2018-09-10 00:00:00-04:00,74.22086334228516,76.26253509521484,74.16081237792969,75.12159729003906,73.09284973144531,7223189
2018-09-11 00:00:00-04:00,74.70125579833984,74.88140106201172,73.44022369384766,74.04071044921875,72.04115295410156,6686829
2018-09-12 00:00:00-04:00,73.86056518554688,75.84219360351562,73.44022369384766,75.72209167480469,73.6771240234375,6692108
2018-09-13 00:00:00-04:00,76.08238983154297,76.56278228759766,74.64120483398438,76.32258605957031,74.26141357421875,9104994
2018-09-14 00:00:00-04:00,75.24169921875,76.56278228759766,74.34095764160156,76.14244079589844,74.79227447509766,11652071
2018-09-17 00:00:00-04:00,75.72209167480469,77.40347290039062,75.66204071044922,76.26253509521484,74.91024780273438,8438342
2018-09-18 00:00:00-04:00,76.08238983154297,76.56278228759766,75.42184448242188,76.0223388671875,74.67428588867188,7142938
2018-09-19 00:00:00-04:00,75.78214263916016,78.00395965576172,75.42184448242188,77.22332000732422,75.85397338867188,10341863
2018-09-20 00:00:00-04:00,75.60199737548828,76.20248413085938,74.22086334228516,74.82135772705078,73.49461364746094,14708862
2018-09-21 00:00:00-04:00,74.4610595703125,75.42184448242188,73.0198745727539,73.07992553710938,71.78406524658203,15890143
2018-09-24 00:00:00-04:00,72.65958404541016,72.65958404541016,69.65711975097656,70.49781036376953,69.24773406982422,24744676
2018-09-25 00:00:00-04:00,70.43775939941406,70.61790466308594,67.37525177001953,67.67549133300781,66.47547149658203,22264095
2018-09-26 00:00:00-04:00,67.5553970336914,69.41692352294922,67.31520080566406,68.39608764648438,67.18328094482422,15549672
2018-09-27 00:00:00-04:00,68.27598571777344,70.55785369873047,68.21593475341797,69.23677062988281,68.00904083251953,13688133
2018-09-28 00:00:00-04:00,68.69632720947266,69.1166763305664,67.5553970336914,67.79559326171875,66.59342193603516,12751885
2018-10-01 00:00:00-04:00,78.18411254882812,78.48435974121094,71.69879150390625,72.59953308105469,71.31218719482422,51309025
2018-10-02 00:00:00-04:00,73.98066711425781,74.94145202636719,70.6779556274414,73.98066711425781,72.66883850097656,24763977
2018-10-03 00:00:00-04:00,74.10076141357422,75.84219360351562,73.74046325683594,74.94145202636719,73.61258697509766,13816345
2018-10-04 00:00:00-04:00,74.52111053466797,76.14244079589844,74.10076141357422,76.0223388671875,74.67428588867188,12475112
2018-10-05 00:00:00-04:00,77.34342193603516,79.86549377441406,77.22332000732422,79.1448974609375,77.7414779663086,25172741
2018-10-08 00:00:00-04:00,81.18656921386719,81.90716552734375,79.62528991699219,81.72701263427734,80.27781677246094,28751321
2018-10-09 00:00:00-04:00,82.32750701904297,82.74785614013672,80.52603149414062,81.3667221069336,79.92391204833984,18392922
2018-10-10 00:00:00-04:00,80.40592956542969,82.02725982666016,79.44514465332031,79.74539184570312,78.3313217163086,15311268
2018-10-11 00:00:00-04:00,78.78459930419922,79.8054428100586,76.0223388671875,76.38263702392578,75.02819061279297,19344441
2018-10-12 00:00:00-04:00,75.24169921875,77.04317474365234,73.26007080078125,73.98066711425781,72.66883850097656,20517912
2018-10-15 00:00:00-04:00,73.56031799316406,75.0615463256836,72.8997802734375,72.95982360839844,71.66609191894531,10431473
2018-10-16 00:00:00-04:00,73.44022369384766,73.8005142211914,72.05908966064453,72.65958404541016,71.37117004394531,14402480
2018-10-17 00:00:00-04:00,73.56031799316406,75.42184448242188,72.77967834472656,73.20002746582031,71.90202331542969,13894114
2018-10-18 00:00:00-04:00,72.8997802734375,74.64120483398438,72.41938018798828,74.34095764160156,73.0227279663086,13575559
2018-10-19 00:00:00-04:00,73.74046325683594,76.44268035888672,73.62036895751953,75.42184448242188,74.08445739746094,14452389
2018-10-22 00:00:00-04:00,75.60199737548828,75.84219360351562,74.04071044921875,74.34095764160156,73.0227279663086,8367050
2018-10-23 00:00:00-04:00,72.95982360839844,76.50273132324219,72.53948211669922,76.20248413085938,74.85124206542969,13636309
2018-10-24 00:00:00-04:00,76.32258605957031,76.92308044433594,72.8997802734375,73.07992553710938,71.78406524658203,13881991
2018-10-25 00:00:00-04:00,73.26007080078125,73.74046325683594,70.3777084350586,70.85810089111328,69.60160827636719,14694790
2018-10-26 00:00:00-04:00,69.5970687866211,69.95736694335938,67.07500457763672,67.85564422607422,66.65240478515625,19586043
2018-10-29 00:00:00-04:00,68.63628387451172,70.43775939941406,65.63381958007812,67.01495361328125,65.8266372680664,19958404
2018-10-30 00:00:00-04:00,63.4119987487793,68.45613098144531,59.26860046386719,61.130126953125,60.0461540222168,57448970
2018-10-31 00:00:00-04:00,61.130126953125,62.39116287231445,58.8482551574707,60.64973449707031,59.57428741455078,33618843
2018-11-01 00:00:00-04:00,60.109291076660156,61.43037414550781,57.2869758605957,57.52717208862305,56.5070915222168,39362263
2018-11-02 00:00:00-04:00,57.76736831665039,58.007564544677734,54.46466064453125,55.785743713378906,54.79654312133789,43883086
2018-11-05 00:00:00-05:00,56.38623809814453,57.226924896240234,55.665645599365234,55.7256965637207,54.73755645751953,20714500
2018-11-06 00:00:00-05:00,56.20608901977539,57.2869758605957,56.20608901977539,56.566383361816406,55.56333923339844,18805933
2018-11-07 00:00:00-05:00,56.74653244018555,56.80657958984375,54.885005950927734,55.24530029296875,54.265682220458984,20653167
2018-11-08 00:00:00-05:00,54.885005950927734,56.08599090576172,54.34456253051758,54.64480972290039,53.67584228515625,26944021
2018-11-09 00:00:00-05:00,52.78328323364258,53.80411911010742,48.94013214111328,51.522247314453125,50.60865020751953,45552999
2018-11-12 00:00:00-05:00,50.561458587646484,50.741607666015625,46.35801315307617,47.97934341430664,47.12855911254883,40831308
2018-11-13 00:00:00-05:00,48.15949249267578,54.34456253051758,47.85924530029297,51.702396392822266,50.78559494018555,34274538
2018-11-14 00:00:00-05:00,52.60313415527344,53.143577575683594,49.180328369140625,49.960968017578125,49.07504653930664,28338377
2018-11-15 00:00:00-05:00,49.48057556152344,51.6423454284668,48.399688720703125,49.06023025512695,48.19028854370117,21394925
2018-11-16 00:00:00-05:00,48.5197868347168,49.24037551879883,46.41806411743164,48.15949249267578,47.305519104003906,29410680
2018-11-19 00:00:00-05:00,47.97934341430664,49.48057556152344,46.778358459472656,47.07860565185547,46.243797302246094,24659313
2018-11-20 00:00:00-05:00,46.05776596069336,47.19870376586914,45.217079162597656,45.93766784667969,45.12309265136719,23865331
2018-11-21 00:00:00-05:00,46.778358459472656,47.619049072265625,46.41806411743164,46.89845657348633,46.06684494018555,14062259
2018-11-23 00:00:00-05:00,46.71830749511719,47.19870376586914,45.33717727661133,45.457275390625,44.65121841430664,7239242
2018-11-26 00:00:00-05:00,45.697471618652344,46.478111267089844,43.59574890136719,45.5173225402832,44.710205078125,26419618
2018-11-27 00:00:00-05:00,44.97687911987305,45.817569732666016,44.256290435791016,44.6766357421875,43.88441848754883,18386078
2018-11-28 00:00:00-05:00,44.37638854980469,46.658260345458984,44.256290435791016,46.478111267089844,45.65394973754883,20700878
2018-11-29 00:00:00-05:00,45.93766784667969,48.039390563964844,44.97687911987305,47.67909622192383,46.833641052246094,20547021
2018-11-30 00:00:00-05:00,45.997718811035156,46.11781692504883,44.436439514160156,45.036930084228516,44.23833084106445,31154915
2018-12-03 00:00:00-05:00,45.27712631225586,47.7391471862793,45.217079162597656,46.89845657348633,46.06684494018555,21762557
2018-12-04 00:00:00-05:00,46.53816223144531,46.89845657348633,43.71584701538086,43.71584701538086,42.940673828125,22203412
2018-12-06 00:00:00-05:00,43.23545455932617,44.37638854980469,42.93520736694336,44.136192321777344,43.353553771972656,18812178
2018-12-07 00:00:00-05:00,43.83594512939453,44.31633758544922,41.97441864013672,42.09451675415039,41.34809112548828,19064371
2018-12-10 00:00:00-05:00,41.85432052612305,42.75505828857422,40.53323745727539,41.6141242980957,40.87621307373047,18791545
2018-12-11 00:00:00-05:00,42.27466583251953,42.81510925292969,39.992794036865234,40.593284606933594,39.87347412109375,20746407
2018-12-12 00:00:00-05:00,41.07368087768555,42.21461486816406,40.23299026489258,40.29304122924805,39.57856369018555,17622205
2018-12-13 00:00:00-05:00,44.97687911987305,45.036930084228516,42.75505828857422,43.23545455932617,42.46879577636719,34518671
2018-12-14 00:00:00-05:00,42.514862060546875,43.53569793701172,42.03446960449219,42.63496017456055,41.87894058227539,21449181
2018-12-17 00:00:00-05:00,42.57490921020508,43.41559982299805,42.09451675415039,42.93520736694336,42.17387390136719,21604120
